IDBOOK;IDSCHOOL;IDCLASS;IDSTUD;ITSEX;ASDAGE;ILRELIAB;ASBG01;ASBG03;ASBG04;JKZONE;JKREP;TOTWGT;SENWGT;ASMMAT01;ASMMAT02;ASMMAT03;ASMMAT04;ASMMAT05;ASSSCI01;ASSSCI02;ASSSCI03;ASSSCI04;ASSSCI05;ASMIBM01;ASMIBM02;ASMIBM03;ASMIBM04;ASMIBM05;ASSIBM01;ASSIBM02;ASSIBM03;ASSIBM04;ASSIBM05;ASBGDML;ASDGDML;ASBGICM;ASDGICM;ASBGICS;ASDGICS;ASBGSEC;ASDGSEC;ASBGSSB;ASDGSSB;ASBGSB;ASDGSB;ASBGSLM;ASDGSLM;ASBGSCM;ASDGSCM;ASBGSLS;ASDGSLS;ASBGSCS;ASDGSCS;ASBGVEP;ASDGVEP;ASBGDSL;ASDGDSL;ASBGHRL;ASDGHRL;ASDG05S
3;5008;500802;50080213;2;9.92;0;2;1;1;76;1;299.910139;0.044018;497.21624;495.27453;500.54439;523.48812;514.69212;584.36113;570.49173;521.97488;579.99792;554.15361;3;3;3;3;3;4;4;3;4;4;7.37265;3;12.0657;1;11.89622;1;10.52055;1;7.9754;2;11.31834;1;8.35903;3;8.84363;3;11.19654;1;9.88347;2;9.8007;1;8.23421;3;;;3
9;5008;500802;50080214;2;9.58;1;2;2;4;76;1;299.910139;0.044018;549.27916;606.4785;558.64985;606.10322;604.50953;633.20197;673.05422;587.14065;643.62472;570.36217;3;4;4;4;4;5;5;4;5;4;6.16447;3;12.0657;1;11.89622;1;12.03529;1;9.21853;2;12.77213;1;12.58525;1;12.47985;1;9.65304;2;11.21249;1;8.60822;2;6.44063;3;;;3
10;5008;500802;50080216;2;10.42;1;2;3;2;76;1;299.910139;0.044018;612.48642;611.31709;581.96927;567.62564;528.51632;676.15746;658.14272;630.48019;657.00937;625.25222;4;4;4;4;3;5;5;5;5;5;8.34279;3;12.0657;1;11.89622;1;12.03529;1;11.13407;1;12.77213;1;11.57546;1;11.66684;1;11.19654;1;10.6627;1;12.93917;1;8.74519;2;;;3
4;5008;500802;50080217;1;9.75;1;1;1;2;76;1;299.910139;0.044018;456.15338;463.37227;488.02575;416.27596;456.2758;522.17904;530.91414;537.46858;487.21634;514.75345;2;2;3;2;2;3;3;3;3;3;8.93735;2;7.36764;2;7.81914;2;9.05715;2;10.27009;1;12.77213;1;8.80779;2;7.47244;3;10.06643;1;6.17603;3;9.8007;1;9.6332;2;;;3
5;5008;500802;50080218;1;10.08;0;1;1;3;76;1;299.910139;0.044018;518.95942;472.11975;518.70469;540.25531;517.89397;457.34176;500.98259;498.26868;546.30892;542.70811;3;2;3;3;3;2;3;3;3;3;10.72806;2;5.92272;3;8.90139;2;10.52055;1;7.48602;3;10.26863;1;8.5828;3;9.80763;2;8.33484;2;8.73568;3;7.80254;2;8.74519;2;;;2
6;5008;500802;50080219;2;10.17;1;2;1;2;76;1;299.910139;0.044018;571.21893;605.6492;557.33169;549.37042;556.55442;566.40267;566.72697;548.90334;540.88387;536.58346;4;4;4;3;4;4;4;3;3;3;10.15868;2;10.57679;1;8.27617;2;8.52499;2;9.21853;2;12.77213;1;12.58525;1;12.47985;1;10.06643;1;7.7996;3;7.13564;3;11.25341;2;;;3
7;5008;500802;50080221;1;10;1;1;1;4;76;1;299.910139;0.044018;538.06135;520.76522;579.35236;555.42546;553.18964;590.56127;534.07132;557.49502;589.70069;563.80967;3;3;4;4;4;4;3;4;4;4;6.16447;3;9.79495;1;9.87126;1;9.35473;2;8.23809;2;8.46456;2;12.58525;1;10.07795;2;6.99031;3;7.16567;3;12.93917;1;6.44063;3;;;3
11;5008;500802;50080222;2;10.42;1;2;1;1;76;1;299.910139;0.044018;558.54535;620.15035;603.26829;671.69434;622.80061;536.15333;603.71701;580.08703;603.6961;602.86185;4;4;4;5;4;3;4;4;4;4;8.34279;3;8.34228;2;7.16102;2;9.35473;2;8.84474;2;12.77213;1;9.26928;2;9.80763;2;8.94599;2;7.16567;3;7.46133;2;6.44063;3;;;3
1;5008;500803;50080301;1;10.17;1;1;3;3;76;1;299.910139;0.044018;525.52453;566.59674;556.46667;554.29109;564.35619;619.67031;581.70566;571.18119;539.44572;573.70669;3;4;4;4;4;4;4;4;3;4;10.15868;2;12.0657;1;11.89622;1;12.03529;1;9.21853;2;9.48256;2;9.48619;2;9.50243;2;12.38129;1;13.79425;1;10.81893;1;10.85434;2;;;3
2;5008;500803;50080302;2;9.92;1;2;1;3;76;1;299.910139;0.044018;539.80292;507.52853;544.91037;546.11305;508.24264;571.60673;492.70225;526.29688;511.91098;527.58337;3;3;3;3;3;4;3;3;3;3;6.16447;3;8.74997;2;9.87126;1;9.68141;2;11.13407;1;12.77213;1;12.58525;1;14.24115;1;12.38129;1;10.6627;1;9.12168;2;8.96617;2;;;2
3;5008;500803;50080304;1;10;1;1;2;5;76;1;299.910139;0.044018;487.9613;455.75014;437.58907;335.69825;428.16172;479.70807;500.53613;425.74772;438.65849;472.75613;3;2;2;1;2;3;3;2;2;2;14.84164;1;12.0657;1;11.89622;1;8.03682;3;12.85659;1;11.31834;1;12.58525;1;8.58592;3;999999;9;7.87227;3;8.17782;2;8.23421;3;;;2
12;5008;500803;50080305;1;10.33;1;1;1;2;76;1;299.910139;0.044018;480.0913;464.55461;471.74222;511.12412;461.62514;513.41723;501.88908;498.22244;492.62566;485.81766;3;2;2;3;2;3;3;3;3;3;8.34279;3;9.79495;1;11.89622;1;11.12316;1;12.85659;1;9.96235;1;12.58525;1;11.66684;1;9.07137;2;6.72668;3;10.81893;1;8.23421;3;;;2
4;5008;500803;50080306;2;10.42;1;2;2;4;76;1;299.910139;0.044018;577.85919;543.26981;557.55969;539.82046;568.17019;548.73717;525.9447;542.31796;484.46036;524.12197;4;3;4;3;4;3;3;3;3;3;9.9092;2;7.982;2;8.126;2;12.03529;1;9.67568;1;10.26863;1;9.26928;2;999999;9;8.94599;2;11.21249;1;9.12168;2;9.40243;2;;;3
5;5008;500803;50080307;2;9.5;1;2;2;3;76;1;299.910139;0.044018;551.14918;501.76332;552.79707;562.32038;537.42282;621.0668;591.3944;606.46613;543.27514;559.22014;4;3;4;4;3;4;4;4;3;4;6.16447;3;12.0657;1;11.89622;1;14.00922;1;12.85659;1;6.74578;3;12.58525;1;14.24115;1;12.38129;1;13.79425;1;12.93917;1;6.44063;3;;;3
13;5008;500803;50080309;2;10;1;2;3;3;76;1;299.910139;0.044018;619.52156;587.17418;592.20396;586.59539;629.91545;609.81194;585.97614;540.8636;556.28929;583.4934;4;4;4;4;5;4;4;3;4;4;10.42846;2;12.0657;1;11.89622;1;11.12316;1;10.27009;1;8.85315;2;11.04427;1;14.24115;1;7.78445;3;9.00441;2;8.60822;2;10.48834;2;;;2
6;5008;500803;50080311;2;10.25;0;2;1;3;76;1;299.910139;0.044018;491.53583;478.06288;516.11997;509.64396;503.32825;478.18764;451.51119;506.08333;528.55228;535.61929;3;3;3;3;3;3;2;3;3;3;11.068;2;7.982;2;8.126;2;9.68141;2;8.57837;2;8.58842;2;9.03594;2;8.60187;3;10.55542;1;9.89173;2;8.60822;2;10.48834;2;;;3
14;5008;500803;50080313;2;9.67;1;2;1;3;76;1;299.910139;0.044018;555.28683;517.42133;556.72677;496.86816;508.92303;583.49863;541.45216;599.68744;603.88244;561.15525;4;3;4;3;3;4;3;4;4;4;6.45622;3;7.982;2;11.89622;1;9.68141;2;11.13407;1;8.85315;2;12.58525;1;10.07795;2;12.38129;1;8.73568;3;7.46133;2;7.8971;3;;;3
7;5008;500803;50080315;1;10;1;1;2;2;76;1;299.910139;0.044018;534.66175;531.77063;541.71089;510.84835;499.5371;569.68066;521.93588;520.40369;524.27641;498.78143;3;3;3;3;3;4;3;3;3;3;11.068;2;12.0657;1;11.89622;1;10.52055;1;12.85659;1;12.77213;1;10.64878;1;11.66684;1;9.65304;2;11.21249;1;9.12168;2;10.85434;2;;;3
8;5008;500803;50080316;1;10.17;1;1;1;2;76;1;299.910139;0.044018;458.23887;455.09256;531.49394;493.82166;460.09098;426.93447;457.01526;483.57172;472.60749;524.3909;2;2;3;3;2;2;2;3;2;3;9.668;2;12.0657;1;11.89622;1;9.68141;2;8.52465;2;10.67995;1;8.35903;3;8.84363;3;9.65304;2;9.00441;2;7.80254;2;999999;9;;;2
9;5008;500803;50080317;2;10.25;1;2;1;2;76;1;299.910139;0.044018;631.34242;574.54914;587.69414;573.01074;622.47867;568.84214;649.47344;528.31247;594.16807;657.95883;5;4;4;4;4;4;5;3;4;5;7.37265;3;9.79495;1;11.89622;1;9.68141;2;10.27009;1;12.77213;1;11.57546;1;11.66684;1;11.19654;1;9.88347;2;7.56632;2;9.88318;2;;;3
10;5008;500803;50080318;1;9.67;0;1;1;1;76;1;299.910139;0.044018;456.99695;471.21647;519.36331;485.40073;447.92854;524.05697;546.6031;500.28839;513.41483;519.43807;2;2;3;3;2;3;3;3;3;3;10.72806;2;7.36764;2;6.88677;2;9.68141;2;8.52465;2;10.67995;1;4.92865;3;9.07994;2;6.70592;3;9.27914;2;8.17782;2;7.42279;3;;;3
11;5008;500803;50080319;2;10.08;1;2;1;5;76;1;299.910139;0.044018;508.28857;495.53806;433.34087;455.81859;471.67865;482.85608;478.66298;405.92459;428.12045;447.02423;3;3;2;2;2;3;3;2;2;2;10.15868;2;12.0657;1;11.89622;1;10.52055;1;10.27009;1;11.31834;1;11.57546;1;14.24115;1;10.55542;1;8.73568;3;10.13109;1;10.16468;2;;;2
12;5008;500803;50080320;1;10.08;1;1;1;3;76;1;299.910139;0.044018;614.54128;577.51171;665.95526;587.07771;597.23737;650.17379;650.02608;702.6066;623.65756;639.81813;4;4;5;4;4;5;5;5;4;5;11.93926;1;9.22126;1;9.34773;1;9.35473;2;12.85659;1;12.77213;1;12.58525;1;11.12809;1;12.38129;1;10.6627;1;8.17782;2;10.48834;2;;;3
1;5008;500803;50080321;1;9.58;1;1;3;4;76;1;299.910139;0.044018;667.9541;715.21452;698.05868;697.259;687.56834;706.52583;676.41163;648.47227;648.37218;658.91365;5;5;5;5;5;5;5;5;5;5;9.9092;2;9.79495;1;9.34773;1;10.06032;2;11.13407;1;12.77213;1;10.64878;1;12.47985;1;9.2842;2;12.03171;1;9.12168;2;9.88318;2;;;3
2;5008;500803;50080322;2;10.08;1;2;3;3;76;1;299.910139;0.044018;471.3146;468.73119;475.05036;550.36962;450.24021;452.87153;479.04461;499.59135;507.29679;493.95453;2;2;3;4;2;2;3;3;3;3;6.16447;3;12.0657;1;999999;9;9.68141;2;8.84474;2;7.18263;3;11.57546;1;8.84363;3;11.44347;1;999999;9;10.81893;1;999999;9;;;3
13;5008;500803;50080323;2;10.5;1;2;1;1;76;1;299.910139;0.044018;456.55037;521.85728;515.79498;518.60254;558.93096;526.32394;575.9244;544.79714;563.87394;553.54133;2;3;3;3;4;3;4;3;4;4;6.16447;3;9.79495;1;10.57193;1;14.00922;1;7.9754;2;9.14916;2;9.51034;2;6.67769;3;8.94599;2;6.72668;3;10.81893;1;6.44063;3;;;3
7;5009;500901;50090101;2;9.92;1;2;9;1;118;0;300.871814;0.044159;315.60544;311.81919;333.07243;367.55847;298.63202;323.72798;295.62683;319.29474;378.83452;304.64372;1;1;1;1;1;1;1;1;1;1;8.66416;2;11.47108;1;9.87126;1;999999;9;12.85659;1;6.68514;3;12.53861;1;10.07272;2;11.11275;1;13.79425;1;999999;9;9.40243;2;;;1
12;5009;500901;50090102;1;10.33;1;1;1;1;118;0;300.871814;0.044159;393.78486;358.32171;410.58838;388.83732;438.53131;498.04697;510.85396;480.66311;498.23476;520.54143;1;1;2;1;2;3;3;3;3;3;9.43115;2;9.79495;1;11.78737;1;10.03418;2;8.95254;2;8.99544;2;8.13421;3;10.07795;2;12.38129;1;11.21249;1;10.81893;1;9.1832;2;;;3
13;5009;500901;50090103;1;10.58;0;1;1;2;118;0;300.871814;0.044159;381.8924;420.90025;438.63553;459.66904;444.63295;432.12798;433.62514;419.77589;401.09217;441.95308;1;2;2;2;2;2;2;2;2;2;12.52486;1;7.65946;2;7.77868;2;14.00922;1;5.63557;3;6.29835;3;12.58525;1;14.24115;1;7.52054;3;9.00441;2;8.60822;2;13.92407;1;;;3
1;5009;500901;50090104;2;10.5;1;2;3;3;118;0;300.871814;0.044159;379.98708;426.84169;377.70205;355.22888;376.89582;371.45814;418.7976;359.68696;343.22646;346.89608;1;2;1;1;1;1;2;1;1;1;10.72806;2;2.45933;3;7.77868;2;6.44176;3;5.63557;3;10.26863;1;8.80779;2;9.31571;2;8.94599;2;9.00441;2;6.10961;3;10.48834;2;;;3
14;5009;500901;50090105;2;10;1;2;1;3;118;0;300.871814;0.044159;380.5381;399.18913;405.98821;409.64038;420.87503;391.15112;304.44643;380.95485;328.05881;351.37274;1;1;2;2;2;1;1;1;1;1;8.81112;2;8.34228;2;7.76654;2;999999;9;6.71821;3;999999;9;8.93028;2;8.42139;3;11.19654;1;7.89778;3;999999;9;8.74519;2;;;1
2;5009;500901;50090108;2;10;1;2;1;3;118;0;300.871814;0.044159;343.52563;310.54215;341.98543;394.86558;331.75686;344.37555;396.16036;419.70798;370.75686;423.07026;1;1;1;1;1;1;1;2;1;2;6.16447;3;8.74997;2;8.126;2;3.27062;3;8.52465;2;8.11705;2;11.04427;1;6.67769;3;10.55542;1;7.87227;3;9.12168;2;8.74519;2;;;2
10;5009;500901;50090109;2;9.67;1;2;1;2;118;0;300.871814;0.044159;526.73895;538.5322;533.48425;543.4119;599.74575;547.64737;553.78207;559.17653;541.60202;560.72637;3;3;3;3;4;3;4;4;3;4;7.94605;3;7.982;2;7.77868;2;9.05715;2;9.67568;1;12.77213;1;11.04427;1;12.47985;1;6.99031;3;6.17603;3;8.60822;2;13.92407;1;;;3
3;5009;500901;50090110;2;10.58;1;2;1;1;118;0;300.871814;0.044159;393.57236;418.38075;387.45091;360.23921;376.47998;474.65325;410.93491;406.94632;391.44267;311.05015;1;2;1;1;1;2;2;2;1;1;10.72806;2;12.0657;1;6.65265;3;12.03529;1;8.23809;2;11.31834;1;9.76169;2;9.80763;2;8.05377;3;999999;9;12.93917;1;8.96789;2;;;3
